Lot Number,Chassis Number,Running Condition,Seller,Location,Model,Year,Kilometers,Engine,Gearbox,Date,Price
18770.0,WV2EE0708SH002307,True,performanceautogallery,"Gaithersburg, Maryland",,1995.0,120000.0,2.5L Inline-Five,Automatic Transmission,2019-05-13,26000.0
13662.0,00011BX5S002675,True,Oregon_Motor_Company,"Chehalis, Washington 98532",,1975.0,20000.0,351ci Ford V8,3-Speed Automatic Transmission,2018-10-31,26000.0
13408.0,SALHV1240MA603887,True,VictorMT,"Cayucos, California 93430",Land Rover Range Rover Classic,,191000.0,3.9L V8,4-Speed Automatic Transmission,2018-10-22,9900.0
13462.0,1G4GJ1174HP444557,True,tarpon140,"Canadensis, Pennsylvania 18325",Buick Grand National,1987.0,204000.0,Turbocharged 3.8-Liter V6,4-Speed Automatic Transmission,2018-10-24,12250.0
20632.0,WBAEG2312MCB72567,True,exoticars,"Plainview, New York 11803",BMW E31 8-Series,1991.0,67000.0,5.0-Liter M70 V12,4-Speed Automatic Transmission,2019-07-05,13500.0
20215.0,1671705,True,diego2575,"Palermo, Sicily, Italy ",Fiat 500,1968.0,6000.0,499cc Twin,4-Speed Manual,2019-06-25,11250.0
15941.0,WDBCA35D5HA326811,True,SuretyAgent,"Salem, Oregon 97302",Mercedes-Benz W126 S-Class,1987.0,115000.0,4.2-Liter V8,4-Speed Automatic Transmission,2019-01-30,13500.0
18068.0,WBSCK9348YLC90956,True,MANOTAS,"Downey, California 90240",BMW M Roadster,2000.0,107000.0,3.2L S52 Straight-Six,5-Speed Manual Transmission,2019-04-18,13500.0
13591.0,CF3094U,True,nmcdz77,"Hillsboro, Oregon 97124",Triumph TR6,1973.0,102000.0,2.5-Liter Inline-Six,4-Speed Manual Gearbox w/Overdrive,2018-10-29,11500.0
14578.0,WP0AB29903S686853,True,JoeBaeza,"Orange, California 92869",Porsche 996 911 Turbo,2003.0,153104.0,Mezger Twin-Turbo 3.6L H6,6-Speed Transaxle,2018-12-05,37000.0
20368.0,FJ759007621,True,Thecriscokid,"Los Angeles, California 90039",,1992.0,563.0,4.0-Liter 3F Inline-Six,5-Speed H55F Manual Gearbox,2019-06-28,15000.0
19186.0,GCN1U5695G,False,kginsberg,"Lebanon, New Jersey",,1969.0,91000.0,"2,912cc Inline-Six",4-Speed Manual Transmission W/Overdrive,2019-05-24,6500.0
19578.0,5999482,True,lennie_Lawson,"Greeneville, Tennessee 37745",Volkswagen Karmann Ghia,1964.0,12000.0,"Rebuilt 1,200cc Flat-Four",4-Speed Manual Transaxle,2019-06-06,19500.0
17298.0,TC/0480,True,lsdfullr,"Miami, Florida 33134",MG TC,1946.0,27000.0,1250cc Inline-Four,4-Speed Manual Transmission,2019-03-22,23000.0
19784.0,WP0AC2A8XGK192473,True,markwilliamson,"Sandy, Utah 84070",Porsche Cayman,2016.0,4023.0,3.8L Flat-Six,6-Speed Manual Transaxle,2019-06-12,86750.0
12901.0,1432140479,True,BVD74,"Woodstock, Connecticut 06281",Volkswagen Karmann Ghia,1973.0,38000.0,"1,776cc Flat-Four",Freeway Flyer 4-Speed,2018-10-04,14250.0
13145.0,9114310812,True,Darrenbass,"Duvall, Washington 98019",Porsche Impact Bumper 911,1974.0,93000.0,2.7L Flat-Six,5-Speed Manual Transmission,2018-10-12,25900.0
20296.0,SAJJA41C3YNA06508,True,Peter_R,"Lake Worth, Florida 33462",,2000.0,38000.0,4.0-Liter AJ27 V8,5-Speed Automatic Transmission,2019-06-26,13170.0
15371.0,ZBBBS00A4H162364,True,peppydee,"Bronxville, New York 10708",Fiat X1/9,1987.0,141000.0,Modified 1.5L Inline-Four,5-Speed Manual Transaxle,2019-01-07,11000.0
16344.0,GHD5UE32886OG,True,englishcarguy,"Annapolis, Maryland 21403",MG MGB,1974.0,53000.0,1.8-Liter Inline-Four,4-Speed Manual Gearbox,2019-02-14,12000.0
16939.0,6240462,True,axlerod23,"Greeley, Colorado",,1949.0,159627.0,331ci OHV V8,Hydra-Matic Automatic Transmission,2019-03-08,22000.0
18950.0,WDBNG76J93A371200,True,centexsi,"Round Rock, Texas 78681",,2003.0,107000.0,Twin-Turbocharged 5.5L V12,5-Speed Automatic,2019-05-17,13500.0
16666.0,WP0JB0920HS862377,True,MohrImports,"Monterey, California 93940",Porsche 928,1987.0,252000.0,5.0L V8,4-Speed Automatic Transmission,2019-02-27,8000.0
19597.0,DM46T3D306441,True,ramsheadck,"Sacramento, California 95834",,1973.0,46000.0,440ci V8,3-Speed Automatic Transmission,2019-06-06,10750.0
14941.0,115204219,True,911r,"Portland, Oregon  97227-1821",Fiat Dino,1970.0,80000.0,Rebuilt 2.4-Liter V6,Resealed 5-Speed Manual Gearbox,2018-12-18,55555.0
12985.0,CE240Z133149,True,Heather1987,"Cumming, Georgia 30040",,1970.0,15851.0,350ci V8,4-Speed Automatic Transmission,2018-10-08,8500.0
18960.0,WP0AA2925PS820154,True,Acceler8,"Montreal, Quebec, Canada",Porsche 928,1993.0,182000.0,5.4-liter 32-valve V8,4-Speed Automatic Transmission,2019-05-17,23777.0
13361.0,1Z37W2S510492,True,Berry,"Edwards, Colorado 81632",Chevrolet Corvette C3,1972.0,6000.0,Rebuilt 454ci V8,3-Speed Automatic Transmission,2018-10-19,17000.0
17420.0,,True,DENWERKS,"Salem, Oregon 97304",,1961.0,,No Engine Data Found,,2019-03-27,13500.0
19550.0,WAUKF68E75A459910,True,Mudd1011,"Fairfax, Virginia 22033",,2005.0,136000.0,Turbocharged 2.0-Liter Four,6-Speed Tiptronic Transmission,2019-06-05,13000.0
15921.0,WDBLJ70G11F183454,True,Dean_Laumbach,"Neptune, New Jersey 07753",,2001.0,8964.0,4.3-Liter M113 V8,5-Speed Automatic Transmission,2019-01-30,19000.0
20700.0,JHMAP11462T005484,True,EngineeringExplained,"Boise, Idaho",Honda S2000,2002.0,173000.0,2.0L VTEC Inline-Four,6-Speed Manual Transmission,2019-07-09,19500.0
14058.0,11402312006470,True,classicworldtrade,"Portland, Oregon",,1972.0,93015.0,2.8L Inline-Six,4-Speed Automatic,2018-11-14,13500.0
14926.0,62/542,True,bossboy302,"Walnut Creek, California 94595",,1962.0,,Ford Kent 1.6L Inline-Four,4-Speed Manual Gearbox,2018-12-17,42500.0
19755.0,WP0AA29952S620865,True,csadamclear,"Delaware, Ohio 43015",Porsche 996 911,2002.0,93000.0,3.6-Liter Flat-Six,6-Speed Manual Transmission,2019-06-11,19000.0
14809.0,HLS30-08445,True,malibu_dave,"Calabasas, California 91302",Datsun 240Z,1970.0,304000.0,Rebuilt 2.4L Inline-Six,4-Speed Manual Gearbox,2018-12-12,17750.0
14741.0,SCCDC08203HA10467,True,chasevdr,"Long Island City, New York 11109",Lotus Esprit,2003.0,42079.0,Twin-Turbocharged 3.5L V8,5-Speed Transmission,2018-12-11,56000.0
19147.0,WDBEA66E4SC271572,True,Robobob,"Wichita, Kansas 67219",Mercedes-Benz W124 E-Class,1995.0,146000.0,3.2-Liter Straight-Six,4-Speed Automatic Transmission,2019-05-23,9500.0
13851.0,CF24302U,True,JBV1,"Milford, Connecticut",Triumph TR6,1974.0,8442.0,2.5L Straight-Six,4-Speed Manual,2018-11-07,8000.0
20911.0,67400F4A01979,True,AutoSourceGroup,"Miami, Florida 33126",Shelby Mustang GT350 & GT500,1967.0,804.0,428ci V8,4-Speed Manual Transmission,2019-07-15,178000.0
20624.0,1J4GZ58Y0PC708344,True,QCMotorsports,"Grand Island, New York 14072",,1993.0,99000.0,5.2-Liter V8,4-Speed Automatic Transmission,2019-07-05,6000.0
13424.0,JT4VN13G8P5109356,True,pmotoring,"La Mesa, California 91942",Toyota Pickup,1993.0,205000.0,3.0-Liter V6,5-Speed Manual Gearbox,2018-10-23,16300.0
18568.0,GM22780M,True,mprimo66,"Dallas, Texas 75252",,1960.0,378.0,123cc Single-Cylinder,,2019-05-07,2200.0
15172.0,HDP463041,True,cascadia,"Portland, Oregon 97218",MG TF,1954.0,1586.0,"Numbers-Matching XPAG 1,250cc I4",4-Speed Manual Transmission,2018-12-26,40250.0
17353.0,1FTEX14NXSKA98779,True,exoticars,"Plainview, New York 11803",Ford Pickup,1995.0,239000.0,5.0L V8,5-Speed Manual Transmission,2019-03-25,7032.0
20890.0,2W87K9L160477,True,bob1940cab,"Montgomery, Texas 77356",,1979.0,82000.0,403ci Oldsmobile V8,3-Speed Automatic Transmission,2019-07-15,14850.0
20226.0,4226103,True,rcblickle,"Lyman, South Carolina 29365",BMW 2002,1974.0,,1.8-Liter M42 Inline-Four,5-Speed Manual Gearbox,2019-06-25,14550.0
20483.0,11304212007190,True,Vander,"Dublin, Ohio 43016",Mercedes-Benz W113 SL,1964.0,12000.0,2.3L Inline-Six,4-Speed Automatic Transmission,2019-07-02,45500.0
16952.0,VM225L019993,True,MikeMamer,"Las Vegas, Nevada 89117",Chevrolet Pickup,1956.0,2253.0,Multiple Entries Found,4-Speed Manual Gearbox w/Granny Gear,2019-03-08,36300.0
15228.0,WDBCA45D6JA387838,True,Gunterthoma,"Sun City, California 92587",Mercedes-Benz C126,1988.0,280000.0,5.6L V8,4-Speed Automatic,2018-12-28,5600.0
16351.0,WBSCDE93421BZ98432,True,M5Power,"Millersville, Maryland 21108",BMW E39 M5,2001.0,197.0,4.9-Liter S62 V8,6-Speed Manual Transmission,2019-02-14,19750.0
17494.0,194677S103695,True,gtmc,"Wallingford, Connecticut 06492",Chevrolet Corvette C2,1967.0,643.0,427ci V8 w/Triple Carburetors,M21 4-Speed Manual Transmission,2019-03-29,130000.0
14686.0,451FA114266,True,ekmcmullen,"Bremerton, Washington 98312",,,83000.0,No Engine Data Found,3-Speed T-90 Manual Transmission,2018-12-07,10500.0
19295.0,SALLDHMF7JA912353,True,RuggedPursuits,"Dripping Springs, Texas 78620",Land Rover Defender,1992.0,222000.0,2.5L Turbodiesel Inline-Four,5-Speed Manual Gearbox,2019-05-28,20000.0
18384.0,WDBFA61E0NF045253,True,rldotson74,"Johnstown, Ohio 43031",Mercedes-Benz R129 SL,1992.0,25000.0,3.0-Liter M104 Inline-Six,5-Speed Automatic Transmission,2019-04-30,14150.0
13706.0,1169045333,True,DENWERKS,"Salem, Oregon 97317",Volkswagen Beetle,1966.0,82000.0,No Engine Data Found,4-Speed Manual Transaxle,2018-11-01,13250.0
19483.0,WP0JB0925KS8660485,True,Spun,"Vail, Arizona 85641",Porsche 928,1989.0,148000.0,32-Valve 5.0L V8,4-Speed Automatic,2019-06-04,22500.0
16234.0,WBAEF8328VCC31251,True,devildog1967,"Lafayette, California 94549",BMW E31 8-Series,1997.0,149000.0,4.4-Liter M62 V8,5-Speed Automatic Transmission,2019-02-11,10666.0
14876.0,9116210479,True,mahoneypmichael,"Dallas, Texas 75219",Porsche Impact Bumper 911,1976.0,98192.0,Original 2.7L Flat-Six,Original 915 Transaxle,2018-12-14,45300.0
14400.0,11930224,True,Pilotgeno,"Carson City, Nevada 89703",Porsche Longhood 911,1968.0,4023.0,Twin-Turbocharged 3.5-Liter Flat-Six,4-Speed Manual Gearbox,2018-11-27,38750.0
16222.0,WBSBL93423JR23977,True,TxnBluDvl,"Palo Alto, California 94306",BMW E46 M3,2003.0,33000.0,3.2L S54 Inline-Six,6-Speed Manual Transmission,2019-02-11,33500.0
14563.0,KV4075832,True,codygrimm2,"Berne, Indiana 46711",,1991.0,80000.0,Transverse 660cc Inline-Four,5-Speed Manual Gearbox,2018-12-04,8100.0
17091.0,TCU147A513640,True,bill930p,"Miami, Florida 33186",Chevrolet Pickup,1977.0,85000.0,305ci V8,3-Speed Automatic Transmission,2019-03-14,13000.0
20903.0,U14GLK27616,True,lambogas,"Spring, Texas 77373",Ford Bronco,1971.0,49000.0,302ci V8,3-Speed Manual Transmission,2019-07-15,24500.0
20253.0,JN1CZ24H2NX520636,True,Full_Throttle_Jim,"Morgan Hill, California 95037",Nissan 300ZX,1992.0,144000.0,Twin-Turbocharged 3.0L DOHC V6,5-Speed Manual Transmission,2019-06-25,12000.0
16731.0,WVWKG61J14D091700,True,lbilimited,"Philadelphia, Pennsylvania 19123",Volkswagen GTI,2004.0,13357.0,3.2-Liter VR6,6-Speed Manual Gearbox,2019-03-01,44000.0
18948.0,JHMAP21456S004182,True,Gila4054,"Tucson, Arizona 85750",Honda S2000,2006.0,32000.0,2.2L Inline-Four,6-Speed Manual Transmission,2019-05-17,22000.0
19885.0,WP0AA299X5S716253,True,Nuvo,"Newport Beach, California 92663",Porsche 997 911,2005.0,102000.0,3.6L Flat-Six,6-Speed Manual Transaxle,2019-06-14,31500.0
14476.0,WP0AA2928RS820183,True,AutoSourceGroup,"Miami, Florida 33126",Porsche 928,1994.0,104000.0,5.4-Liter Quad-Cam V8,4-Speed Automatic Transmission,2018-11-30,42800.0
13103.0,TC1224616,True,qwik510,"Silver Spring, Maryland 20905",Honda Acty,1987.0,33000.0,547cc Twin,5-Speed Manual Transaxle,2018-10-11,7700.0
15373.0,4658289,True,scottbit,"Denver, Colorado 80222",Citroen DS,1972.0,128000.0,2.2-Liter Inline-Four,4-Speed Citromatic Transmission,2019-01-07,40000.0
14251.0,WDDEJ76X78A015767,True,bruce_m,"Doylestown, Pennsylvania 18901",,2008.0,98000.0,5.5L Biturbo V12,5-Speed Automatic,2018-11-21,20500.0
17133.0,1G4GJ1175HP424737,True,madmusclegarage,"Belle Plaine, Minnesota 56011",Buick Grand National,1987.0,106000.0,Turbocharged 3.8-Liter V6,4-Speed Automatic Transmission,2019-03-15,14750.0
16231.0,JNKHF14C9MT023159,True,MajorSir,"San Marino, California 91108",,1991.0,56000.0,3.0-Liter V6,4-Speed Automatic Transmission,2019-02-11,3300.0
16958.0,UDIS74504,True,Jimshane,"Santa Fe, New Mexico",Jaguar XKE Series II & Series III,1973.0,110651.0,5.3L V12,Automatic Transmission,2019-03-11,47500.0
15083.0,,True,thomasandersen,"Copenhagen, Denmark",,,,No Engine Data Found,,2018-12-24,4200.0
18862.0,WP0AC2A96ES183596,True,lromanosky,"Phoenix, Arizona 85054",Porsche 991 911,2014.0,9000.0,3.8L Flat-Six,7-Speed PDK Transmission,2019-05-15,109000.0
16590.0,ZAMCE39A750019367,True,Nuvo,"Newport Beach, California 92663",,2005.0,53269.0,4.2L V8,6-Speed Automated-Manual Transmission,2019-02-25,15250.0
15210.0,SALPM16461A451375,True,outlandmotors,"Bend, Oregon 97702",,2001.0,131000.0,4.6-liter Aluminum OHV V8,Automatic Transmission,2018-12-27,19750.0
19668.0,3668751,True,Atd85,"Fargo, North Dakota 58103",BMW 2002,1976.0,135000.0,2.0-Liter M10 Inline-Four,4-Speed Manual Transmission,2019-06-10,9900.0
12865.0,WP0AB29907S733076,True,leypo001,"Durham, North Carolina",Porsche 997 911,2007.0,127411.0,3.8L Flat-Six,6-Speed Manual Transmission,2018-10-03,35000.0
12982.0,WDBAB93A5DN015351,True,cmedleypole,"San Anselmo, California 94960",Mercedes-Benz W123,1983.0,378000.0,3.0L Turbodiesel Inline-Five,4-Speed Automatic Transmission,2018-10-08,8750.0
19060.0,10704412006963,True,sellmycar,"Corona, California 92882",Mercedes-Benz R107 SL,1973.0,138000.0,4.5-Liter M117 V8,3-Speed Automatic Transmission,2019-05-21,13600.0
15661.0,ZFFZR49B000112003,True,blackhorse,"Los Angeles, California 90035",Ferrari 550 Maranello,1999.0,46992.0,No Engine Data Found,6-Speed Manual Transaxle,2019-01-18,110550.0
16013.0,WAUVC68EX5A004300,True,B6AV4NT,"Mill Valley, California 94941",,2005.0,230000.0,Turbocharged 1.8-Liter Inline-Four,6-Speed Manual Transmission,2019-02-01,15000.0
13651.0,SCCLMDTU5AHA11605,True,thetwistyroad,"Sherwood, Oregon 97140",,2010.0,49000.0,Toyota 3.5L V6,6-Speed Transmission,2018-10-30,43750.0
15024.0,NCS98858,True,Jimmys_wish_list,"Huntersville, North Carolina 28078",Jeep CJ-5,1963.0,30000.0,No Engine Data Found,3-Speed Manual Transmission,2018-12-20,7000.0
14568.0,WPOCA2992TS340234,True,HOB1996,"Ross, California 94957",Porsche 993 911,1996.0,121505.0,3.6L Flat-Six,6-Speed Transaxle,2018-12-05,38500.0
13668.0,SMT925RN38T342597,True,911r,"Portland, Oregon 97227",,2008.0,,865cc DOHC Parallel Twin,5-Speed Gearbox,2018-10-31,7650.0
17259.0,WDBCA45D5GA229368,True,mbheritage,"Burlingame, California",Mercedes-Benz C126,1986.0,16000.0,5.5-Liter V8,4-Speed Automatic Transmission,2019-03-21,49500.0
14843.0,5TETU62N07Z397944,True,Easyallin,"Vancouver, Washington 98664",Toyota Pickup,2007.0,44095.0,4.0-Liter V6,6-Speed Manual Transmission,2018-12-13,13750.0
14225.0,B184PV,True,heavern,"San Luis Obispo, California 97701",,1952.0,111000.0,"4,566cc Inline-Six",4-Speed Manual Transmission,2018-11-21,28500.0
15949.0,AR1532579,True,cp2920,"Gladstone, New Jersey",Alfa Romeo 105/115 Series Coupe,1971.0,93000.0,"1,750cc Twin-Cam Four",5-Speed Manual Transmission,2019-01-31,34000.0
14322.0,WP0AB2A95BS721252,True,Exploserous,"Columbus, Ohio 43205",Porsche 997 911,2011.0,63729.0,3.8L Flat-Six,6-Speed Manual Transaxle,2018-11-26,58000.0
16917.0,WP0AB091XJS121344,True,rwblosangeles,"Anaheim, California 92801",Porsche Impact Bumper 911,1988.0,127000.0,3.2-Liter Flat-Six,G50 5-Speed Manual Transaxle,2019-03-08,124001.0
14338.0,JA3BN74K6PY023517,True,Sellitforme,"Olive Branch, Mississippi 38654",,1993.0,71454.0,Remanufactured Twin-Turbo 3.0L V6,5-Speed Manual Transmission,2018-11-26,12000.0
13286.0,WP0AB29981S688119,True,360_Modena,"Costa Mesa, California 92627",Porsche 996 911 Turbo,2001.0,65000.0,Twin-Turbocharged 3.6-Liter Flat-Six,6-Speed Manual Transaxle,2018-10-17,44000.0
18011.0,UD1P50515,True,roydestroy,"Los Angeles, California 90041",Jaguar XJ,1973.0,152000.0,5.3L V12,BorgWarner 3-Speed Automatic,2019-04-17,7500.0
18304.0,223378U129919,True,Nkrumah21,"Glen Head, New York 11545",Pontiac Firebird,1968.0,74000.0,400ci V8,3-Speed Automatic Transmission,2019-04-26,15000.0
17157.0,WP0AA0951GN157470,True,Competitioncars,"Myrtle Beach, South Carolina 29577",Porsche 944 Turbo,1986.0,152000.0,2.5L Turbocharged Inline-Four,5-Speed Manual,2019-03-18,17951.0
15506.0,ZHWGU12N66LA03102,True,corvetteswanted,"Bedford, Pennsylvania 15522",,2006.0,20197.0,5.0L DOHC V10,6-Speed Manual Transmission,2019-01-14,95500.0
16272.0,PK10109535,True,Brendan316,"Irmo, South Carolina 29063",,1989.0,162000.0,987cc Inline-Four,3-Speed Automatic Transmission,2019-02-12,5300.0
14543.0,JN1RZ26A6LX010281,True,Belin,"Beecher, Illinois 60401",Nissan 300ZX,1990.0,43000.0,3.0L VG30DE V6,5-Speed Manual Gearbox,2018-12-04,8400.0
20679.0,WP0BB29998S755096,True,AlexT,"Montreal, Quebec, Canada",Porsche 997 911,2008.0,61000.0,3.8-Liter Flat Six,6-speed Manual Transaxle,2019-07-08,40997.0
15285.0,SBM11AA7CW000522,True,BlakeU,"Newbury Park, California 91320",,2012.0,24000.0,Twin-Turbocharged 3.8-Liter V8,7-Speed Dual-Clutch Automatic Gearbox,2019-01-02,128000.0
19439.0,6F09C245808,True,switchcars,"Twinsburg, Ohio 44087",Ford Mustang 1964.5-1966,1966.0,8000.0,302ci V8,BorgWarner T5 5-Speed Gearbox,2019-06-03,47500.0
16104.0,1W5-002156,True,Terryborcheller,"Vero Beach, Florida 32967",,1977.0,688.0,250cc 2-Stroke Single,5-Speed Gearbox,2019-02-06,2500.0
14534.0,5F07K196056,True,PhilipRFlorio,"Summerfield, Florida 34491",Ford Mustang 1964.5-1966,1964.0,111000.0,289ci HiPo V8,4-Speed Manual Transmission,2018-12-04,44000.0
18424.0,WP0CB2962LS471781,True,john_greenfieldauto,"Greenfield, Massachusetts 01301",Porsche 964 911,1990.0,45000.0,3.6L Flat-Six,5-Speed Manual Transaxle,2019-05-01,39911.0
13566.0,WP0AB298X7U782975,True,MSGGrunt,"Athol, Massachusetts 01331",Porsche Cayman,2007.0,76398.0,3.4L Flat-Six,6-Speed Transmission,2018-10-29,25750.0
15576.0,WDBSK75F24F084011,True,hotrodjason,"Palm Beach, Florida 33480",Mercedes-Benz R230 SL,2004.0,27000.0,5.0L M113 V8,7-Speed Automatic Transmission,2019-01-16,20500.0
17668.0,WDDAJ76F36M001060,True,mycarkingston,"Ottawa, Ontario, Canada",,2006.0,21726.0,Supercharged 5.4-Liter AMG V8,5-Speed Automatic Transmission,2019-04-05,192000.0
18967.0,WBSCM9333XLC60716,True,SNasmy,"Portland, Oregon 97222",BMW M Coupe,1999.0,74000.0,S52 3.2L Inline-Six,5-Speed Manual Transmission,2019-05-17,28250.0
20815.0,87GBA87FP81445,True,Lotus7A,"Jacksonville, Florida 32256",,,117000.0,"1,600cc Crossflow Inline-Four",4-Speed Lotus Elan Manual Gearbox,2019-07-11,23500.0
16333.0,AE9B1RK1NW1AB1019,True,IdasBeau,"Las Cruces, New Mexico 88007",,,12230.0,Ford 1.7L Inline-Four,Ford T9 5-Speed Manual Gearbox,2019-02-14,17000.0
20646.0,WP0JA0937BS050030,True,C2Turbo,"Toronto, Ontario, Canada",Porsche 930 Turbo,1981.0,130000.0,Turbocharged 3.3L Flat-Six,4-Speed Manual Transaxle,2019-07-05,85000.0
19905.0,1ZVHT88S575303526,True,lbilimited,"Pontiac, Michigan 48342",Ford Shelby Mustang,2007.0,,Supercharged 5.4L V8,Tremec 6-Speed Gearbox,2019-06-17,33000.0
18621.0,7R01C131596,True,Ndaneshrad,"Northridge, California 91325",Ford Mustang 1967-1968,1967.0,,Multiple Entries Found,C4 Automatic Transmission,2019-05-08,16500.0
17695.0,WF0BXXGKABNE94248,True,Alex_V,"Athens, Greece",Ford Escort RS Cosworth,1993.0,33000.0,Turbocharged Cosworth 2.0L Inline-Four,5-Speed Manual Gearbox,2019-04-05,57142.0
14593.0,No VIN,True,Dr2Sleep,"Granite Bay, California 95746",,,,No Engine Data Found,4-speed Webster Manual Transmission,2018-12-05,8300.0
16471.0,SCBZE19C9VCX59198,True,michaelcarney,"Los Angeles, California 90046",,1997.0,133147.0,Turbocharged 6.75L V8,4-Speed Automatic Transmission,2019-02-20,16000.0
17560.0,BBATJU-63020,True,escortGT,"Oss, Netherlands",,1969.0,,Rebuilt 1.3L Inline-Four,4-Speed Manual Transmission,2019-04-02,11000.0
16654.0,ZARBA5415D1016612,True,Vander,"Dublin, Ohio",Alfa Romeo 105/115 Series Spider,1983.0,81130.0,2.0L Twin-Cam Inline-Four,5-Speed Manual,2019-02-27,8725.0
17430.0,WDBCA45D0JA384787,True,Hardway,"Hutto, Texas 78634",Mercedes-Benz C126,1988.0,167000.0,5.5L M117 V8,4-Speed Automatic Transmission,2019-03-28,10900.0
13960.0,WDBTK65G75T045960,True,Brttshldr,"West Chester, Pennsylvania 19382",,2005.0,49245.0,3.2-Liter M112 V6,5-Speed Automatic Transmission,2018-11-12,12257.0
18637.0,JF1GR8H60AL818877,True,SWVintage,"Phoenix, Arizona 85018",Subaru WRX STi,2010.0,7402.0,Turbocharged 2.5-Liter Boxer Four,6-Speed Manual Transmission,2019-05-08,23500.0
16237.0,WBAAA2304J8261317,True,RAF,"La Jolla, California",BMW E30,1988.0,62000.0,2.5L Inline-Six,Automatic Transmission,2019-02-11,13700.0
19077.0,KZT00D010613,True,DrSuave,"San Jose, California 95124",,1978.0,985.0,"1,015cc Inline-Four",5-Speed Gearbox,2019-05-22,8500.0
14765.0,AAW8812163P,True,carsinbatesville,"Batesville, Virginia 22924",Mini Classic,1967.0,1271.0,850cc Inline-Four Engine,4-Speed Manual Transmission,2018-12-11,15250.0
13935.0,WBAEJ13422AH61603,True,pgrobertson,"Salmon Arm, British Columbia, Canada",BMW Z8,2002.0,58000.0,4.9-Liter S62 V8,6-Speed Manual Transmission,2018-11-12,116000.0
18389.0,SBM11BAA2EW003479,True,Reserve416,"Woodbridge, Ontario, Canada",,2014.0,15288.0,Twin-Turbocharged 3.8L V8,7-Speed Dual-Clutch Gearbox,2019-04-30,97000.0
17045.0,WBSBG9329TEY73154,True,Ebspeier,"Denver, Colorado 80238",BMW E36 M3,1996.0,181000.0,3.2-Liter S52 Inline-Six,5-Speed Manual Gearbox,2019-03-13,9400.0
15001.0,WP0JB0924ES861566,True,ASTONICK,"Boynton Beach, Florida 33437",Porsche 928,1984.0,112000.0,4.7-Liter V8,4-Speed Automatic Transmission,2018-12-19,14000.0
13227.0,WDBSK74F44F070953,True,gritsandbourbon,"Lexington, Kentucky 40503",Mercedes-Benz R230 SL,2004.0,53000.0,Supercharged 5.5L V8,5-Speed Automatic Transmission,2018-10-16,20000.0
16273.0,30927L113050,True,SVclassics,"Clermont, Florida 34711",Chevrolet Corvair,1963.0,112000.0,No Engine Data Found,4-Speed Manual Transaxle,2019-02-12,5300.0
14866.0,U15GLR36873,True,desirider,"Pleasanton, California 94566",Ford Bronco,1973.0,2574.0,Jasper Long-Block 302ci V8,Ford C4 Automatic Transmission,2018-12-14,40250.0
